clasificacion,tipo_de_muestra,subtipo_de_muestra,analisis,naturaleza,unidades,cantidad_de_toma,tecnica,limite_maximo_permisible,NOM,UNIDADES g O mL,Unidad,nom_Nombre,descripcion,,,,,,,,,,,,,,,
PRODUCTO LÁCTEO,Leche y derivados lácteos,Quesos madurados,Listeria monocytogenes,NORMATIVO,AUSENTE/ PRESENTE,300,NOM-210-SSA1-2014. Apéndice C Normativo. Método para el aislamiento de L. monocytogenes.,Listeria monocytogenes en 25 g:  AUSENCIA,NOM-243-SSA1-2010,g,g,"Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba.","NOM-243-SSA1-2010. Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba. 6.1.8. Especificaciones Microbiológicas.",,,,,,,,,,,,,,,
PRODUCTO LÁCTEO,Leche y derivados lácteos,Quesos madurados,Listeria monocytogenes,NORMATIVO,AUSENTE/ PRESENTE,300,NOM-210-SSA1-2014. Apéndice C Normativo. Método para el aislamiento de L. monocytogenes.,Listeria monocytogenes en 25 mL:  AUSENCIA,NOM-243-SSA1-2010,mL,g,"Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba.","NOM-243-SSA1-2010. Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba. 6.1.8. Especificaciones Microbiológicas.",,,,,,,,,,,,,,,
PRODUCTO LÁCTEO,Leche y derivados lácteos,Quesos madurados,Mohos,NORMATIVO,UFC/g,300,NOM-111-SSA1-1994. Método para la cuenta de mohos y levaduras en alimentos.,500 UFC/g,NOM-243-SSA1-2010,g,g,"Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba.","NOM-243-SSA1-2010. Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba. 6.1.8. Especificaciones Microbiológicas.",,,,,,,,,,,,,,,
PRODUCTO LÁCTEO,Leche y derivados lácteos,Quesos madurados,Mohos,NORMATIVO,UFC/mL,300,NOM-111-SSA1-1994. Método para la cuenta de mohos y levaduras en alimentos.,500 UFC/mL,NOM-243-SSA1-2010,mL,g,"Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba.","NOM-243-SSA1-2010. Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba. 6.1.8. Especificaciones Microbiológicas.",,,,,,,,,,,,,,,
PRODUCTO LÁCTEO,Leche y derivados lácteos,Quesos madurados,Salmonella spp.,NORMATIVO,AUSENTE/ PRESENTE,300,NOM-210-SSA1-2014. Apéndice A Normativo. Método para el aislamiento de Salmonella spp.,Salmonella spp. en 25 g:  AUSENCIA,NOM-243-SSA1-2010,g,g,"Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba.","NOM-243-SSA1-2010. Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba. 6.1.8. Especificaciones Microbiológicas.",,,,,,,,,,,,,,,
PRODUCTO LÁCTEO,Leche y derivados lácteos,Quesos madurados,Salmonella spp.,NORMATIVO,AUSENTE/ PRESENTE,300,NOM-210-SSA1-2014. Apéndice A Normativo. Método para el aislamiento de Salmonella spp.,Salmonella spp. en 25 mL:  AUSENCIA,NOM-243-SSA1-2010,mL,g,"Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba.","NOM-243-SSA1-2010. Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba. 6.1.8. Especificaciones Microbiológicas.",,,,,,,,,,,,,,,
PRODUCTO LÁCTEO,Leche y derivados lácteos,Quesos madurados,Staphylococcus aureus,NORMATIVO,UFC/g,300,NOM-210-SSA1-2014. Apéndice B Normativo. Método S. aureus.,≤ 100 UFC/g,NOM-243-SSA1-2010,g,g,"Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba.","NOM-243-SSA1-2010. Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba. 6.1.8. Especificaciones Microbiológicas.",,,,,,,,,,,,,,,
PRODUCTO LÁCTEO,Leche y derivados lácteos,Quesos madurados,Staphylococcus aureus,NORMATIVO,UFC/mL,300,NOM-210-SSA1-2014. Apéndice B Normativo. Método S. aureus.,≤ 100 UFC/mL,NOM-243-SSA1-2010,mL,g,"Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba.","NOM-243-SSA1-2010. Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba. 6.1.8. Especificaciones Microbiológicas.",,,,,,,,,,,,,,,
PRODUCTO LÁCTEO,Leche y derivados lácteos,Quesos madurados,Toxina botulínica,NORMATIVO,Negativo/ Positivo,300,,Negativo,NOM-243-SSA1-2010,,g,"Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba.","NOM-243-SSA1-2010. Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba. 6.1.8. Especificaciones Microbiológicas.",,,,,,,,,,,,,,,
PRODUCTO LÁCTEO,Leche y derivados lácteos,Quesos procesados,Enterotoxinas estafilococcicas,,Negativo/ Positivo,300,"NOM-243-SSA1-2010. Apéndice B.15. Determinación de Enteretoxina Estafilocóccica, por el método de Elisa.",Negativo,NOM-243-SSA1-2010,,g,"Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba.","NOM-243-SSA1-2010. Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba. 6.1.8. Especificaciones Microbiológicas.",,,,,,,,,,,,,,,
PRODUCTO LÁCTEO,Leche y derivados lácteos,Quesos procesados,Escherichia coli,NORMATIVO,NMP/g,300,NOM-210-SSA1-2014. Apéndice H Normativo. Método de NMP-EC.,≤ 10 NMP/g,NOM-243-SSA1-2010,,g,"Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba.","NOM-243-SSA1-2010. Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba. 6.1.8. Especificaciones Microbiológicas.",,,,,,,,,,,,,,,
PRODUCTO LÁCTEO,Leche y derivados lácteos,Quesos procesados,Levaduras,NORMATIVO,UFC/g,300,NOM-111-SSA1-1994. Método para la cuenta de mohos y levaduras en alimentos.,100 UFC/g,NOM-243-SSA1-2010,g,g,"Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba.","NOM-243-SSA1-2010. Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba. 6.1.8. Especificaciones Microbiológicas.",,,,,,,,,,,,,,,
PRODUCTO LÁCTEO,Leche y derivados lácteos,Quesos procesados,Levaduras,NORMATIVO,UFC/mL,300,NOM-111-SSA1-1994. Método para la cuenta de mohos y levaduras en alimentos.,100 UFC/mL,NOM-243-SSA1-2010,mL,g,"Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba.","NOM-243-SSA1-2010. Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba. 6.1.8. Especificaciones Microbiológicas.",,,,,,,,,,,,,,,
PRODUCTO LÁCTEO,Leche y derivados lácteos,Quesos procesados,Listeria monocytogenes,NORMATIVO,AUSENTE/ PRESENTE,300,NOM-210-SSA1-2014. Apéndice C Normativo. Método para el aislamiento de L. monocytogenes.,Listeria monocytogenes en 25 g:  AUSENCIA,NOM-243-SSA1-2010,g,g,"Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba.","NOM-243-SSA1-2010. Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba. 6.1.8. Especificaciones Microbiológicas.",,,,,,,,,,,,,,,
PRODUCTO LÁCTEO,Leche y derivados lácteos,Quesos procesados,Listeria monocytogenes,NORMATIVO,AUSENTE/ PRESENTE,300,NOM-210-SSA1-2014. Apéndice C Normativo. Método para el aislamiento de L. monocytogenes.,Listeria monocytogenes en 25 mL:  AUSENCIA,NOM-243-SSA1-2010,mL,g,"Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba.","NOM-243-SSA1-2010. Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba. 6.1.8. Especificaciones Microbiológicas.",,,,,,,,,,,,,,,
PRODUCTO LÁCTEO,Leche y derivados lácteos,Quesos procesados,Mohos,NORMATIVO,UFC/g,300,NOM-111-SSA1-1994. Método para la cuenta de mohos y levaduras en alimentos.,100 UFC/g,NOM-243-SSA1-2010,g,g,"Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba.","NOM-243-SSA1-2010. Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba. 6.1.8. Especificaciones Microbiológicas.",,,,,,,,,,,,,,,
PRODUCTO LÁCTEO,Leche y derivados lácteos,Quesos procesados,Mohos,NORMATIVO,UFC/mL,300,NOM-111-SSA1-1994. Método para la cuenta de mohos y levaduras en alimentos.,100 UFC/mL,NOM-243-SSA1-2010,mL,g,"Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba.","NOM-243-SSA1-2010. Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba. 6.1.8. Especificaciones Microbiológicas.",,,,,,,,,,,,,,,
PRODUCTO LÁCTEO,Leche y derivados lácteos,Quesos procesados,Salmonella spp.,NORMATIVO,AUSENTE/ PRESENTE,300,NOM-210-SSA1-2014. Apéndice A Normativo. Método para el aislamiento de Salmonella spp.,Salmonella spp. en 25 g:  AUSENCIA,NOM-243-SSA1-2010,g,g,"Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba.","NOM-243-SSA1-2010. Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba. 6.1.8. Especificaciones Microbiológicas.",,,,,,,,,,,,,,,
PRODUCTO LÁCTEO,Leche y derivados lácteos,Quesos procesados,Salmonella spp.,NORMATIVO,AUSENTE/ PRESENTE,300,NOM-210-SSA1-2014. Apéndice A Normativo. Método para el aislamiento de Salmonella spp.,Salmonella spp. en 25 mL:  AUSENCIA,NOM-243-SSA1-2010,mL,g,"Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba.","NOM-243-SSA1-2010. Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba. 6.1.8. Especificaciones Microbiológicas.",,,,,,,,,,,,,,,
PRODUCTO LÁCTEO,Leche y derivados lácteos,Quesos procesados,Staphylococcus aureus,NORMATIVO,UFC/g,300,NOM-210-SSA1-2014. Apéndice B Normativo. Método S. aureus.,≤ 100 UFC/g,NOM-243-SSA1-2010,g,g,"Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba.","NOM-243-SSA1-2010. Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba. 6.1.8. Especificaciones Microbiológicas.",,,,,,,,,,,,,,,
PRODUCTO LÁCTEO,Leche y derivados lácteos,Quesos procesados,Staphylococcus aureus,NORMATIVO,UFC/mL,300,NOM-210-SSA1-2014. Apéndice B Normativo. Método S. aureus.,≤ 100 UFC/mL,NOM-243-SSA1-2010,mL,g,"Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba.","NOM-243-SSA1-2010. Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba. 6.1.8. Especificaciones Microbiológicas.",,,,,,,,,,,,,,,
PRODUCTO LÁCTEO,Leche y derivados lácteos,Quesos procesados,Toxina botulínica,NORMATIVO,Negativo/ Positivo,300,,Negativo,NOM-243-SSA1-2010,,g,"Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba.","NOM-243-SSA1-2010. Productos y servicios. Leche, fórmula láctea, producto lácteo combinado y derivados lácteos. Disposiciones y especificaciones sanitarias. Métodos de prueba. 6.1.8. Especificaciones Microbiológicas.",,,,,,,,,,,,,,,
SUPERFICIE,Superficies,Inertes,Coliformes fecales,NO NORMATIVO,NMP/mL,10,NOM-210-SSA1-2014. Apéndice H Normativo. Método del NMP-CF.,N/A,NOM-093-SSA1-1994,,mL,Bienes y servicios. Prácticas de higiene y sanidad en la preparación de alimentos que se ofrecen en establecimientos fijos.,"NOM-093-SSA1-1994, [Sup. Inertes] Bienes y servicios. Prácticas de higiene y sanidad en la preparación de alimentos que se ofrecen en establecimientos fijos. Apéndice informativo B. Especificaciones microbiológicas en alimentos. 2.2 Superficies inertes.",,,,,,,,,,,,,,,
SUPERFICIE,Superficies,Inertes,Coliformes totales,NORMATIVO,UFC/cm²,10,NOM-113-SSA1-1994. Método vaciado en placa para CT.,< 200 UFC/cm²,NOM-093-SSA1-1994,,mL,Bienes y servicios. Prácticas de higiene y sanidad en la preparación de alimentos que se ofrecen en establecimientos fijos.,"NOM-093-SSA1-1994, [Sup. Inertes] Bienes y servicios. Prácticas de higiene y sanidad en la preparación de alimentos que se ofrecen en establecimientos fijos. Apéndice informativo B. Especificaciones microbiológicas en alimentos. 2.2 Superficies inertes.",,,,,,,,,,,,,,,
SUPERFICIE,Superficies,Inertes,Mesofílicos aerobios,NORMATIVO,UFC/cm²,10,NOM-092-SSA1-1994. Método vaciado en placa para bacterias aerobias.,< 400 UFC/cm²,NOM-093-SSA1-1994,,mL,Bienes y servicios. Prácticas de higiene y sanidad en la preparación de alimentos que se ofrecen en establecimientos fijos.,"NOM-093-SSA1-1994, [Sup. Inertes] Bienes y servicios. Prácticas de higiene y sanidad en la preparación de alimentos que se ofrecen en establecimientos fijos. Apéndice informativo B. Especificaciones microbiológicas en alimentos. 2.2 Superficies inertes.",,,,,,,,,,,,,,,
SUPERFICIE,Superficies,Vivas,Coliformes fecales,NO NORMATIVO,UFC/Superficie,10,NOM-113-SSA1-1994. Método modificado vaciado en placa para CF.,N/A,NOM-093-SSA1-1994,,mL,Bienes y servicios. Prácticas de higiene y sanidad en la preparación de alimentos que se ofrecen en establecimientos fijos.,"NOM-093-SSA1-1994, [Sup. Vivas] Bienes y servicios. Prácticas de higiene y sanidad en la preparación de alimentos que se ofrecen en establecimientos fijos. Apéndice informativo B. Especificaciones microbiológicas en alimentos. 2.1 Superficies vivas. ",,,,,,,,,,,,,,,
SUPERFICIE,Superficies,Vivas,Coliformes totales,NORMATIVO,UFC/Superficie,10,NOM-113-SSA1-1994. Método vaciado en placa para CT.,10 UFC/Superficie,NOM-093-SSA1-1994,,mL,Bienes y servicios. Prácticas de higiene y sanidad en la preparación de alimentos que se ofrecen en establecimientos fijos.,"NOM-093-SSA1-1994, [Sup. Vivas] Bienes y servicios. Prácticas de higiene y sanidad en la preparación de alimentos que se ofrecen en establecimientos fijos. Apéndice informativo B. Especificaciones microbiológicas en alimentos. 2.1 Superficies vivas. ",,,,,,,,,,,,,,,
SUPERFICIE,Superficies,Vivas,Mesofílicos aerobios,NORMATIVO,UFC/Superficie,10,NOM-092-SSA1-1994. Método vaciado en placa para bacterias aerobias.,3 000 UFC/Superficie,NOM-093-SSA1-1994,,mL,Bienes y servicios. Prácticas de higiene y sanidad en la preparación de alimentos que se ofrecen en establecimientos fijos.,"NOM-093-SSA1-1994, [Sup. Vivas] Bienes y servicios. Prácticas de higiene y sanidad en la preparación de alimentos que se ofrecen en establecimientos fijos. Apéndice informativo B. Especificaciones microbiológicas en alimentos. 2.1 Superficies vivas. ",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
